# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
591.0000 M35 5000000 3 486.0000 S157 S164 591 N S157->S17->3_234->S164
2083.4000 M70 5000000 2 1873.4000 S2 S134 568 N S2->2_224->S134
2091.7000 M454 5000000 3 729.7000 S148 S117 587 N S148->S97->7_277->S117
2097.3000 M446 5000000 3 759.3000 S180 S25 587 N S180->S110->4_246->S25
2099.0000 M698 5000000 1 5.0000 S48 S120 599 N S48->S120
2102.8000 M27 5000000 2 2021.8000 S71 S81 566 N S71->7_275->S81
2125.3000 M286 5000000 6 1267.3000 S96 S149 578 N S96->S83->9_306->S82->S163->9_305->S149
2148.7000 M250 5000000 2 1398.7000 S30 S161 576 N S30->2_224->S161
2151.5000 M21 5000000 2 2088.5000 S83 S56 565 N S83->7_275->S56
2192.5000 M172 5000000 4 1676.5000 S72 S173 572 N S72->2_224->S131->2_225->S173
2206.3000 M58 5000000 4 2032.3000 S145 S39 566 N S145->9_305->S88->7_275->S39
2208.8000 M522 5000000 2 642.8000 S113 S2 589 N S113->2_227->S2
2214.9000 M48 5000000 4 2070.9000 S51 S44 565 N S51->S121->3_234->4_246->S44
2219.9000 M178 5000000 4 1685.9000 S199 S44 571 N S199->4_245->S111->4_246->S44
2234.7000 M272 5000000 2 1418.7000 S163 S96 576 N S163->9_305->S96
2235.6000 M33 5000000 2 2136.6000 S67 S170 564 N S67->7_276->S170
2239.7000 M313 5000000 4 1300.7000 S55 S83 578 N S55->3_234->S94->9_305->S83
2244.9000 M379 5000000 2 1107.9000 S111 S62 581 N S111->4_246->S62
2249.9000 M260 5000000 3 1469.9000 S180 S62 575 N S180->S110->4_246->S62
2257.1000 M438 5000000 2 943.1000 S150 S42 584 N S150->3_236->S42
2272.0000 M448 5000000 2 928.0000 S161 S156 584 N S161->2_227->S156
2301.5000 M6 5000000 2 2283.5000 S47 S183 561 N S47->7_276->S183
2303.0000 M179 5000000 5 1766.0000 S112 S75 570 N S112->6T_260->S59->S42->9_305->S75
2307.8000 M196 5000000 2 1719.8000 S40 S168 571 N S40->7_275->S168
2308.0000 M311 5000000 2 1375.0000 S1 S97 577 N S1->9_305->S97
2312.8000 M68 5000000 3 2108.8000 S96 S168 564 N S96->S83->7_275->S168
2333.4000 M390 5000000 2 1163.4000 S41 S158 580 N S41->9_306->S158
2366.4000 M592 5000000 2 590.4000 S135 S4 590 N S135->6T_260->S4
2412.1000 M50 5000000 5 2262.1000 S164 S21 562 N S164->3_236->S89->S22->3_235->S21
2422.2000 M67 5000000 4 2221.2000 S183 S161 562 N S183->7_275->S170->7_276->S161
2446.4000 M204 5000000 5 1834.4000 S97 S170 569 N S97->S148->6T_260->S149->7_277->S170
2452.9000 M143 5000000 3 2023.9000 S207 S181 566 N S207->S7->2_226->S181
2456.5000 M350 5000000 2 1406.5000 S94 S1 576 N S94->9_306->S1
2496.3000 M37 5000000 4 2385.3000 S108 S5 560 N S108->4_244->S132->7_277->S5
2503.7000 M91 5000000 4 2230.7000 S58 S136 562 N S58->3_234->S8->2_227->S136
2513.3000 M362 5000000 3 1427.3000 S44 S198 576 N S44->4_247->3_234->S198
2534.5000 M435 5000000 3 1229.5000 S176 S100 579 N S176->S150->3_236->S100
2534.9000 M488 5000000 2 1070.9000 S22 S18 582 N S22->3_235->S18
2539.5000 M461 5000000 2 1156.5000 S93 S100 580 N S93->3_236->S100
2539.9000 M287 5000000 3 1678.9000 S206 S86 572 N S206->S117->3_235->S86
2574.2000 M132 5000000 2 2178.2000 S32 S136 563 N S32->2_226->S136
2611.1000 M429 5000000 2 1324.1000 S47 S117 577 N S47->7_276->S117
2616.1000 M32 5000000 2 2520.1000 S81 S117 557 N S81->7_276->S117
2637.5000 M81 5000000 2 2394.5000 S107 S150 560 N S107->3_235->S150
2640.9000 M553 5000000 3 981.9000 S33 S151 583 N S33->S100->7_276->S151
2645.0000 M880 5000000 1 5.0000 S108 S57 599 N S108->S57
2677.7000 M289 5000000 3 1810.7000 S192 S102 569 N S192->S72->2_226->S102
2686.7000 M18 5000000 6 2632.7000 S197 S208 556 N S197->S136->2_225->S141->S116->4_247->S208
2703.4000 M284 5000000 3 1851.4000 S17 S51 569 N S17->S157->3_236->S51
2704.2000 M30 5000000 2 2614.2000 S101 S211 556 N S101->3_234->S211
2752.4000 M349 5000000 4 1705.4000 S183 S126 571 N S183->7_275->S55->3_236->S126
2757.4000 M597 5000000 2 966.4000 S58 S196 583 N S58->3_236->S196
2785.7000 M285 5000000 5 1930.7000 S104 S149 567 N S104->6T_260->S33->S100->7_276->S149
2788.0000 M215 5000000 2 2143.0000 S62 S118 564 N S62->4_247->S118
2814.6000 M327 5000000 5 1833.6000 S108 S124 569 N S108->S57->4_246->S161->2_227->S124
2842.2000 M503 5000000 3 1333.2000 S189 S154 577 N S189->S172->3_234->S154
2844.6000 M571 5000000 3 1131.6000 S74 S119 581 N S74->S181->2_227->S119
2912.0000 M969 5000000 1 5.0000 S102 S64 599 N S102->S64
2931.2000 M375 5000000 2 1806.2000 S112 S124 569 N S112->7_277->S124
2964.3000 M603 5000000 3 1155.3000 S133 S109 580 N S133->S103->4_245->S109
2984.1000 M103 5000000 5 2675.1000 S103 S131 555 N S103->S133->4_245->S151->2_227->S131
2992.6000 M786 5000000 3 634.6000 S148 S83 589 N S148->S97->7_279->S83
3051.1000 M804 5000000 2 639.1000 S62 S109 589 N S62->4_246->S109
3082.6000 M775 5000000 3 757.6000 S180 S127 587 N S180->S110->4_245->S127
3095.6000 M635 5000000 2 1190.6000 S209 S187 580 N S209->2_226->S187
3133.1000 M891 5000000 2 460.1000 S90 S33 592 N S90->7_278->S33
3133.4000 M669 5000000 4 1126.4000 S183 S55 581 N S183->7_276->S112->9_308->S55
3141.1000 M376 5000000 3 2013.1000 S40 S50 566 N S40->S81->7_276->S50
3146.1000 M65 5000000 5 2951.1000 S206 S34 550 N S206->S117->3_234->S90->7_276->S34
3155.9000 M716 5000000 2 1007.9000 S143 S202 583 N S143->2_225->S202
3197.0000 M1064 5000000 1 5.0000 S121 S51 599 N S121->S51
3211.5000 M680 5000000 2 1171.5000 S178 S187 580 N S178->3_234->S187
3223.5000 M100 5000000 4 2923.5000 S57 S38 551 N S57->4_246->S113->2_227->S38
3237.0000 M397 5000000 2 2046.0000 S20 S14 565 N S20->2_226->S14
3251.0000 M1082 5000000 1 5.0000 S96 S83 599 N S96->S83
3254.1000 M219 5000000 5 2597.1000 S65 S104 556 N S65->7_275->S56->S201->7_278->S104
3263.6000 M88 5000000 2 2999.6000 S32 S114 550 N S32->2_225->S114
3270.6000 M942 5000000 3 444.6000 S19 S61 592 N S19->S118->4_247->S61
3282.4000 M200 5000000 2 2682.4000 S171 S40 555 N S171->7_277->S40
3333.5000 M377 5000000 4 2202.5000 S154 S144 563 N S154->3_235->S8->2_224->S144
3351.9000 M784 5000000 6 999.9000 S40 S56 583 N S40->S81->7_278->S200->S3->7_277->S56
3371.3000 M556 5000000 2 1703.3000 S61 S28 571 N S61->4_247->S28
3379.0000 M182 5000000 5 2833.0000 S31 S89 552 N S31->S14->2_225->S8->3_234->S89
3384.0000 M203 5000000 5 2775.0000 S149 S22 553 N S149->S84->7_275->S117->3_234->S22
3389.0000 M266 5000000 3 2591.0000 S206 S22 556 N S206->S117->3_234->S22
3393.6000 M76 5000000 6 3165.6000 S58 S173 547 N S58->3_234->S8->4_245->S134->2_227->S173
3398.9000 M1038 5000000 2 284.9000 S151 S27 595 N S151->2_224->S27
3408.6000 M312 5000000 2 2472.6000 S132 S190 558 N S132->2_226->S190
3434.8000 M727 5000000 2 1253.8000 S168 S96 579 N S168->9_307->S96
3465.4000 M953 5000000 2 606.4000 S133 S187 589 N S133->4_246->S187
3467.8000 M338 5000000 3 2453.8000 S187 S93 559 N S187->S151->3_237->S93
3470.4000 M617 5000000 4 1619.4000 S112 S156 573 N S112->3_235->S151->2_224->S156
3480.0000 M445 5000000 4 2145.0000 S183 S88 564 N S183->7_276->S112->9_308->S88
3485.4000 M1091 5000000 3 212.4000 S144 S209 596 N S144->S10->2_224->S209
3550.7000 M162 5000000 3 3064.7000 S168 S24 548 N S168->9_307->3_234->S24
3560.7000 M372 5000000 2 2444.7000 S58 S101 559 N S58->3_234->S101
3583.0000 M740 5000000 2 1363.0000 S31 S64 577 N S31->2_224->S64
3593.0000 M826 5000000 5 1115.0000 S156 S102 581 N S156->S209->2_226->S10->2_224->S102
3610.2000 M389 5000000 5 2443.2000 S31 S175 559 N S31->2_227->S187->S151->9_308->S175
3614.4000 M728 5000000 2 1430.4000 S168 S67 576 N S168->7_277->S67
3623.1000 M908 5000000 3 899.1000 S33 S161 585 N S33->S100->7_278->S161
3653.3000 M759 5000000 2 1376.3000 S44 S113 577 N S44->4_246->S113
3658.3000 M577 5000000 2 1927.3000 S186 S113 567 N S186->4_246->S113
3676.0000 M293 5000000 4 2797.0000 S107 S204 553 N S107->3_235->S85->3_234->S204
3681.0000 M106 5000000 2 3363.0000 S55 S11 543 N S55->3_234->S11
3699.6000 M614 5000000 2 1857.6000 S63 S132 569 N S63->4_246->S132
3713.6000 M690 5000000 3 1643.6000 S23 S85 572 N S23->S122->3_236->S85
3735.7000 M1044 5000000 2 603.7000 S8 S18 589 N S8->3_234->S18
3802.9000 M878 5000000 4 1168.9000 S190 S176 580 N S190->2_224->S8->3_234->S176
3807.9000 M468 5000000 4 2403.9000 S47 S176 559 N S47->7_275->S90->3_234->S176
3812.9000 M777 5000000 4 1481.9000 S152 S150 575 N S152->7_276->S112->3_234->S150
3845.3000 M1055 5000000 2 680.3000 S145 S47 588 N S145->9_306->S47
3850.3000 M417 5000000 2 2599.3000 S158 S47 556 N S158->9_306->S47
3856.1000 M115 5000000 4 3511.1000 S16 S187 541 N S16->S147->7_278->S151->S187
3871.5000 M643 5000000 2 1942.5000 S137 S74 567 N S137->2_224->S74
3883.1000 M384 5000000 2 2731.1000 S77 S102 554 N S77->2_225->S102
3903.1000 M149 5000000 3 3456.1000 S17 S51 542 N S17->S157->3_237->S51
3952.1000 M430 5000000 2 2662.1000 S186 S92 555 N S186->4_246->S92
3957.1000 M916 5000000 2 1209.1000 S63 S92 579 N S63->4_246->S92
3987.1000 M965 5000000 3 1092.1000 S103 S19 581 N S103->S133->4_246->S19
4007.1000 M793 5000000 2 1628.1000 S88 S55 572 N S88->9_306->S55
4009.1000 M56 5000000 3 3841.1000 S33 S204 535 N S33->S100->3_235->S204
4042.6000 M55 5000000 3 3877.6000 S117 S26 535 N S117->3_234->4_246->S26
4066.8000 M1162 5000000 2 580.8000 S136 S7 590 N S136->2_224->S7
4071.8000 M782 5000000 2 1725.8000 S137 S7 571 N S137->2_224->S7
4081.3000 M711 5000000 3 1948.3000 S23 S9 567 N S23->S122->3_236->S9
4100.8000 M1264 5000000 4 308.8000 S33 S207 594 N S33->S100->9_306->7_279->S207
4110.8000 M481 5000000 3 2667.8000 S155 S119 555 N S155->S142->7_279->S119
4163.6000 M696 5000000 2 2075.6000 S162 S75 565 N S162->7_278->S75
4164.2000 M954 5000000 2 1302.2000 S103 S109 578 N S103->4_247->S109
4168.6000 M818 5000000 2 1714.6000 S39 S97 571 N S39->7_278->S97
4171.4000 M1193 5000000 2 592.4000 S83 S5 590 N S83->9_305->S5
4173.6000 M1151 5000000 2 720.6000 S96 S148 587 N S96->7_278->S148
4203.7000 M59 5000000 4 4026.7000 S65 S93 532 N S65->7_275->S205->9_306->S93
4256.7000 M986 5000000 2 1298.7000 S113 S192 578 N S113->2_224->S192
4281.8000 M518 5000000 4 2727.8000 S180 S59 554 N S180->S110->4_245->3_236->S59
4282.8000 M932 5000000 3 1486.8000 S133 S127 575 N S133->S103->4_247->S127
4296.6000 M307 5000000 3 3375.6000 S192 S187 543 N S192->S72->2_225->S187
4393.8000 M797 5000000 2 2002.8000 S67 S154 566 N S67->7_275->S154
4405.3000 M962 5000000 2 1519.3000 S158 S155 574 N S158->9_306->S155
4423.7000 M14 5000000 3 4381.7000 S192 S38 526 N S192->S72->2_224->S38
4456.5000 M1357 5000000 3 385.5000 S33 S55 593 N S33->S100->7_275->S55
4464.6000 M755 5000000 3 2199.6000 S149 S100 563 N S149->S84->9_305->S100
4469.6000 M678 5000000 3 2435.6000 S129 S100 559 N S129->S185->9_305->S100
4474.6000 M785 5000000 3 2119.6000 S129 S100 564 N S129->S185->9_305->S100
4482.1000 M560 5000000 2 2802.1000 S104 S8 553 N S104->3_236->S8
4484.7000 M544 5000000 2 2852.7000 S135 S134 552 N S135->2_225->S134
4507.1000 M921 5000000 3 1744.1000 S1 S58 570 N S1->9_306->3_236->S58
4555.1000 M766 5000000 3 2257.1000 S57 S138 562 N S57->S108->4_247->S138
4572.9000 M1301 5000000 3 669.9000 S45 S28 588 N S45->S26->4_246->S28
4579.8000 M256 5000000 3 3811.8000 S154 S89 536 N S154->S9->3_236->S89
4585.4000 M1051 5000000 2 1432.4000 S49 S110 576 N S49->4_245->S110
4596.8000 M901 5000000 3 1893.8000 S134 S32 568 N S134->S113->2_224->S32
4603.9000 M862 5000000 2 2017.9000 S73 S137 566 N S73->2_225->S137
4645.6000 M900 5000000 3 1945.6000 S116 S62 567 N S116->S30->4_247->S62
4707.5000 M1310 5000000 2 777.5000 S118 S132 587 N S118->4_246->S132
4752.4000 M459 5000000 5 3375.4000 S183 S24 543 N S183->7_279->S55->S104->3_236->S24
4757.4000 M538 5000000 5 3143.4000 S147 S24 547 N S147->7_278->S47->S94->3_236->S24
4801.7000 M1592 5000000 1 25.7000 S134 S113 599 N S134->S113
4810.5000 M261 5000000 4 4027.5000 S7 S175 532 N S7->S211->S20->9_305->S175
4815.5000 M661 5000000 2 2832.5000 S142 S175 552 N S142->9_305->S175
4820.5000 M294 5000000 4 3938.5000 S163 S175 534 N S163->6T_260->S142->9_305->S175
4856.3000 M563 5000000 4 3167.3000 S88 S1 547 N S88->9_307->S41->9_305->S1
4877.1000 M591 5000000 3 3104.1000 S103 S204 548 N S103->4_245->3_236->S204
4882.1000 M566 5000000 3 3184.1000 S5 S204 546 N S5->S93->3_236->S204
4909.3000 M1233 5000000 2 1210.3000 S62 S161 579 N S62->4_245->S161
4911.3000 M346 5000000 4 3873.3000 S126 S145 535 N S126->S196->3_235->9_305->S145
4911.8000 M839 5000000 2 2394.8000 S77 S141 560 N S77->2_227->S141
4936.3000 M444 5000000 5 3604.3000 S149 S18 539 N S149->S84->9_306->S117->3_236->S18
4941.3000 M788 5000000 3 2577.3000 S103 S86 557 N S103->4_245->3_236->S86
4948.8000 M451 5000000 2 3595.8000 S185 S205 540 N S185->9_305->S205
4972.5000 M320 5000000 5 4012.5000 S187 S108 533 N S187->S151->3_236->S8->4_245->S108
5003.6000 M1214 5000000 2 1361.6000 S8 S30 577 N S8->2_226->S30
5042.7000 M1355 5000000 2 977.7000 S39 S40 583 N S39->7_277->S40
5103.4000 M267 5000000 2 4302.4000 S17 S51 528 N S17->3_235->S51
5121.3000 M1096 5000000 2 1833.3000 S67 S163 569 N S67->7_275->S163
5126.0000 M1221 5000000 2 1463.0000 S26 S103 575 N S26->4_246->S103
5131.0000 M1239 5000000 2 1414.0000 S208 S133 576 N S208->4_246->S133
5136.0000 M1188 5000000 3 1572.0000 S28 S103 573 N S28->S15->4_246->S103
5151.6000 M622 5000000 2 3285.6000 S113 S92 545 N S113->4_245->S92
5156.6000 M945 5000000 2 2321.6000 S138 S92 561 N S138->4_245->S92
5185.7000 M562 5000000 2 3499.7000 S147 S84 541 N S147->7_275->S84
5207.0000 M1467 5000000 2 806.0000 S105 S104 586 N S105->9_308->S104
5243.1000 M25 5000000 3 5168.1000 S187 S26 513 N S187->S151->4_245->S26
5272.5000 M854 5000000 2 2710.5000 S77 S27 554 N S77->2_227->S27
5272.6000 M857 5000000 3 2701.6000 S0 S47 554 N S0->S34->7_276->S47
5303.7000 M276 5000000 2 4475.7000 S17 S107 525 N S17->3_235->S107
5308.7000 M820 5000000 5 2848.7000 S88 S107 552 N S88->9_307->3_234->S8->3_235->S107
5319.4000 M1476 5000000 3 891.4000 S190 S161 585 N S190->S137->2_225->S161
5333.7000 M1265 5000000 2 1538.7000 S164 S178 574 N S164->3_235->S178
5363.4000 M870 5000000 2 2753.4000 S67 S75 554 N S67->7_275->S75
5364.1000 M1440 5000000 2 1044.1000 S14 S109 582 N S14->4_246->S109
5399.9000 M1266 5000000 3 1601.9000 S61 S186 573 N S61->S92->4_246->S186
5438.0000 M1811 5000000 1 5.0000 S204 S11 599 N S204->S11
5452.4000 M425 5000000 4 4177.4000 S168 S114 530 N S168->7_278->S124->2_226->S114
5472.4000 M1434 5000000 3 1170.4000 S9 S42 580 N S9->S154->3_237->S42
5480.5000 M1054 5000000 2 2318.5000 S81 S100 561 N S81->7_277->S100
5509.8000 M973 5000000 3 2590.8000 S84 S162 556 N S84->S149->7_276->S162
5543.7000 M1010 5000000 3 2513.7000 S103 S206 558 N S103->4_247->3_237->S206
5551.1000 M473 5000000 5 4132.1000 S61 S189 531 N S61->4_245->S26->4_246->3_235->S189
5556.1000 M1258 5000000 2 1782.1000 S164 S189 570 N S164->3_235->S189
5558.0000 M660 5000000 5 3578.0000 S155 S16 540 N S155->S142->9_305->S55->7_276->S16
5561.1000 M64 5000000 4 5369.1000 S94 S189 510 N S94->9_305->S154->3_235->S189
5563.0000 M718 5000000 6 3409.0000 S130 S16 543 N S130->S52->3_234->S100->S33->7_276->S16
5573.0000 M931 5000000 3 2780.0000 S0 S147 553 N S0->S34->7_276->S147
5604.7000 M676 5000000 3 3576.7000 S206 S155 540 N S206->S117->9_308->S155
5618.1000 M693 5000000 3 3539.1000 S0 S3 541 N S0->S34->7_276->S3
5628.9000 M1526 5000000 2 1050.9000 S165 S72 582 N S165->2_224->S72
5638.4000 M1053 5000000 2 2479.4000 S118 S49 558 N S118->4_246->S49
5647.2000 M1545 5000000 2 1012.2000 S168 S9 583 N S168->7_277->S9
5668.4000 M1111 5000000 3 2335.4000 S198 S8 561 N S198->S85->3_237->S8
5694.0000 M949 5000000 2 2847.0000 S186 S133 552 N S186->4_247->S133
5699.0000 M1206 5000000 4 2081.0000 S25 S103 565 N S25->4_245->S109->4_247->S103
5722.8000 M650 5000000 2 3772.8000 S132 S81 537 N S132->7_276->S81
5751.0000 M1094 5000000 3 2469.0000 S202 S161 558 N S202->S77->2_227->S161
5751.7000 M277 5000000 3 4920.7000 S154 S56 517 N S154->S9->7_276->S56
5755.4000 M1604 5000000 3 943.4000 S97 S211 584 N S97->S148->9_307->S211
5792.9000 M1628 5000000 3 908.9000 S202 S20 584 N S202->S77->2_224->S20
5803.9000 M1572 5000000 3 1087.9000 S99 S137 581 N S99->S73->2_227->S137
5808.9000 M319 5000000 2 4851.9000 S114 S190 519 N S114->2_227->S190
5847.0000 M1465 5000000 2 1452.0000 S28 S108 575 N S28->4_245->S108
5867.2000 M792 5000000 3 3491.2000 S0 S205 541 N S0->S34->7_276->S205
5900.7000 M1444 5000000 3 1568.7000 S172 S80 573 N S172->S189->3_237->S80
5907.2000 M1199 5000000 3 2310.2000 S0 S168 561 N S0->S50->7_276->S168
5908.4000 M589 5000000 2 4141.4000 S117 S97 530 N S117->9_308->S97
5934.5000 M1432 5000000 2 1638.5000 S5 S158 572 N S5->9_307->S158
5955.2000 M1449 5000000 2 1608.2000 S15 S113 573 N S15->4_245->S113
5979.7000 M1247 5000000 2 2238.7000 S63 S31 562 N S63->4_247->S31
5980.9000 M1037 5000000 6 2869.9000 S33 S194 552 N S33->S100->9_306->S154->S9->7_276->S194
6018.6000 M1680 5000000 2 978.6000 S208 S14 583 N S208->4_245->S14
6027.6000 M1693 5000000 3 948.6000 S16 S132 584 N S16->S147->7_277->S132
6033.6000 M799 5000000 2 3636.6000 S15 S31 539 N S15->4_245->S31
6042.8000 M408 5000000 5 4818.8000 S112 S74 519 N S112->9_306->3_235->S8->2_224->S74
6076.9000 M1378 5000000 2 1942.9000 S154 S204 567 N S154->3_237->S204
6077.5000 M1899 5000000 2 380.5000 S67 S39 593 N S67->7_279->S39
6091.8000 M1120 5000000 2 2731.8000 S168 S134 554 N S168->7_277->S134
6103.7000 M433 5000000 3 4804.7000 S145 S136 519 N S145->9_308->2_225->S136
6107.0000 M2034 5000000 1 5.0000 S35 S193 599 N S35->S193
6108.7000 M1419 5000000 3 1851.7000 S144 S197 569 N S144->S10->2_225->S197
6112.1000 M1790 5000000 3 742.1000 S95 S83 587 N S95->S129->9_306->S83
6148.1000 M1048 5000000 2 3004.1000 S148 S205 549 N S148->9_307->S205
6153.1000 M1205 5000000 2 2538.1000 S95 S205 557 N S95->9_307->S205
6193.9000 M1269 5000000 4 2386.9000 S163 S168 560 N S163->9_306->S41->9_307->S168
6203.0000 M1277 5000000 5 2372.0000 S142 S176 560 N S142->9_305->S9->S154->3_237->S176
6208.0000 M978 5000000 2 3274.0000 S24 S150 545 N S24->3_237->S150
6234.4000 M1567 5000000 5 1533.4000 S137 S15 574 N S137->2_225->S113->S134->4_247->S15
6239.4000 M628 5000000 3 4355.4000 S136 S74 527 N S136->S197->2_225->S74
6263.8000 M1575 5000000 3 1538.8000 S129 S194 574 N S129->S95->9_307->S194
6286.7000 M1639 5000000 2 1369.7000 S138 S174 577 N S138->4_247->S174
6326.9000 M57 5000000 4 6155.9000 S15 S82 497 N S15->S28->4_245->7_277->S82
6350.8000 M1854 5000000 2 788.8000 S27 S99 586 N S27->2_225->S99
6355.8000 M1755 5000000 3 1090.8000 S31 S73 581 N S31->S14->2_225->S73
6356.5000 M1024 5000000 3 3284.5000 S185 S154 545 N S185->S129->9_305->S154
6360.8000 M1949 5000000 3 513.8000 S102 S73 591 N S102->S64->2_225->S73
6387.1000 M356 5000000 2 5319.1000 S151 S118 511 N S151->4_247->S118
6390.5000 M1116 5000000 3 3042.5000 S132 S141 549 N S132->S161->4_245->S141
6392.1000 M1273 5000000 2 2573.1000 S62 S19 557 N S62->4_247->S19
6404.7000 M1833 5000000 3 905.7000 S64 S156 584 N S64->S102->2_224->S156
6409.7000 M1997 5000000 2 418.7000 S136 S156 593 N S136->2_224->S156
6414.2000 M1618 5000000 2 1560.2000 S137 S124 573 N S137->2_225->S124
6471.4000 M1358 5000000 3 2397.4000 S102 S211 560 N S102->S64->2_225->S211
6478.4000 M1915 5000000 3 733.4000 S84 S112 587 N S84->S149->9_306->S112
6486.4000 M648 5000000 5 4542.4000 S147 S20 524 N S147->7_278->S161->S132->2_225->S20
6489.3000 M2082 5000000 3 243.3000 S3 S88 595 N S3->S200->7_279->S88
6512.9000 M753 5000000 6 4253.9000 S180 S27 529 N S180->S110->4_245->S30->S116->2_224->S27
6564.2000 M1525 5000000 2 1989.2000 S5 S75 566 N S5->7_277->S75
6620.1000 M1731 5000000 2 1427.1000 S147 S207 576 N S147->7_279->S207
6631.7000 M1112 5000000 4 3295.7000 S200 S42 545 N S200->7_277->S100->9_305->S42
6681.7000 M920 5000000 3 3921.7000 S126 S151 534 N S126->S196->3_238->S151
6682.4000 M1149 5000000 4 3235.4000 S158 S171 546 N S158->9_308->S194->7_277->S171
6733.3000 M1633 5000000 3 1834.3000 S95 S55 569 N S95->S185->9_306->S55
6743.0000 M234 5000000 5 6041.0000 S23 S76 499 N S23->S122->3_236->S8->4_245->S76
6837.2000 M1479 5000000 3 2400.2000 S110 S49 559 N S110->S180->4_245->S49
6897.4000 M899 5000000 3 4200.4000 S132 S25 529 N S132->S161->4_245->S25
6903.0000 M514 5000000 2 5361.0000 S21 S127 510 N S21->3_235->S127
6908.0000 M156 5000000 5 6440.0000 S39 S127 492 N S39->7_278->S104->S55->3_235->S127
6934.9000 M910 5000000 3 4204.9000 S116 S64 529 N S116->S141->2_228->S64
6939.2000 M1953 5000000 3 1080.2000 S197 S132 581 N S197->S136->2_224->S132
7003.5000 M1453 5000000 3 2644.5000 S27 S137 555 N S27->S2->2_224->S137
7011.3000 M2145 5000000 3 576.3000 S142 S117 590 N S142->S155->9_308->S117
7035.1000 M649 5000000 6 5088.1000 S80 S96 515 N S80->S164->3_237->S93->S5->9_305->S96
7065.2000 M856 5000000 2 4497.2000 S111 S187 525 N S111->4_246->S187
7075.2000 M1780 5000000 2 1735.2000 S186 S151 571 N S186->4_246->S151
7082.2000 M673 5000000 4 5063.2000 S28 S107 515 N S28->S15->4_246->3_235->S107
7094.0000 M2363 5000000 1 5.0000 S211 S20 599 N S211->S20
7103.4000 M774 5000000 2 4781.4000 S59 S75 520 N S59->9_305->S75
7155.9000 M93 5000000 6 6876.9000 S42 S152 485 N S42->S59->3_234->S55->S104->7_279->S152
7156.8000 M1216 5000000 2 3508.8000 S109 S113 541 N S109->4_247->S113
7193.5000 M1332 5000000 5 3197.5000 S76 S198 546 N S76->4_245->S127->S123->3_235->S198
7274.1000 M479 5000000 2 5837.1000 S85 S51 502 N S85->3_235->S51
7281.9000 M297 5000000 2 6390.9000 S89 S150 493 N S89->3_238->S150
7316.7000 M1502 5000000 4 2810.7000 S67 S185 553 N S67->7_277->S47->9_305->S185
